Дата первой транзакции;Номер когорты;Порядковый месяц транзакции;Дата транзакции;id Клиента;№ операции;Сумма;Тариф;Год;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37;Unnamed: 38;Unnamed: 39;Unnamed: 40;Продукт 1;Продукт 2;Продукт 3;Продукт 4;Продукт 5;Продукт 6;Продукт 7;Продукт 8;Продукт 9;Продукт 10;Продукт 11;Продукт 12;Продукт 13;Продукт 14;Продукт 15;Продукт 16;Продукт 17
;;;08.07.2020;276;a61hart11t4rsd8y;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;577;a512haat5s2ytb7s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;594;f68yarb10e6ess2f;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;32;s311ysat3f1ars2s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;84;a31etby12s9faf11h;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;85;a89ysst7e1ysa5b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;98;d63ssaa8d7afs3t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;100;a810byfe1a10dah9y;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;468;a129ybre3a12dts10d;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;558;b212hsab3d9rtd2b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;656;s711sshy12b6shh4e;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;55;a711hfse1s8rhs12h;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;182;d23fydb11d5ats11e;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;244;a109etar2s7ssy4a;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;342;f1212hats6t12ase6t;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;748;a1112btas3t8sra12h;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;446;a912ttfb3b9hay12s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;641;r21sdre11f4aty10f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;42;e35frsb12r3abh6b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;08.07.2020;786;r28yfyy6s9sfd9b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;339;f68hsad11s5ftr5b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;408;r86fsra12h8sys4a;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;720;b113tsas3e1yad8t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;826;a75aaff1d2ady4h;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;886;y611bssr5f4sab12f;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;73;f84tyde9e2bta1s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;251;d119afhd7s10dae11a;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;453;h19yytd4t12tds12a;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;926;d310tbea1r11hds1y;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;967;y21ayfs10e2fyy9d;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;972;b62tbda12a3hfh8y;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;19;s83esye2d9fss12d;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;207;f72fass3b11bsf9s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;428;b55rrfs1h10ryy10b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;669;s66bdea4d10asb6e;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;731;d32fyes3h1fhb1s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;162;r610edfs4t4she5e;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;258;t13bayh6a10dba6s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;284;s1212hfsb3a8ehe6b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;576;s12dbye11h8hsa1d;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;735;r911dabr8h8fad6s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;982;s49aass9t10aeh3t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;72;f811beft4r9aae12d;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;157;f17yeyh6s11eya4e;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;977;a72ahsa10r11yre6h;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;17;f810dtbf12e6rby3d;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;277;d47estt12s7fbt3d;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;292;f122sfrr5f10hae11s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;309;s119btfa9h3fsd7t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;650;d310tbea1r11hds1y;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;09.07.2020;795;t126ttae2e7yee12r;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;201;d56fsff4e4aaa2h;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;303;r75edta10s6hss6f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;168;h810dtss11d5trb4r;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;188;t812rhbt2y12rft8a;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;294;t114harh9a9yes9y;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;417;r1112sbya2s9bty7b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;494;r109bfsd10a8rsd7d;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;871;a37tsby2s10haa9r;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;917;s812behf3d11aea10y;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;116;r118rede11e11rea6a;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;306;r110sshe7y8dbh2d;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;742;b11taas4r4sdy7s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;815;s52seds4f2tya1y;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;904;y51sssd9f10hdb7t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;83;t105syay2r12rde6s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;355;r11ashh1f7hds3t;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;979;f812ysss3f11erh6r;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;334;b710hffs4s5fht5t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;723;d56fsff4e4aaa2h;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;10.07.2020;729;s108dtar1y9sey8t;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;406;a1010safh4s9bhs10f;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;674;e1011ahsd11h7rhb4t;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;94;s1112rtaf5h1ast4a;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;235;f13shba12t7sab9d;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;867;r123dtee7f11aty3y;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;9;r68afss12a12sdt2s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;36;d1212sahf6s12byy10f;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;507;t37eehr2f9ssa3r;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;586;d94rdad4y8hyy7s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;611;b115ahhd5a1ysa4s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;612;t92stsa6e10yae10f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;685;a710bfbh1y2ass2s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;253;y51sssd9f10hdb7t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;410;a75ehea11b12dsb12s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;419;s117ybbf6b1sss12h;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;540;y28sthy11s9hrs5b;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;769;d610tfya5d9tsr3s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;894;e49dhda9r10tba9f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;28;a82adyt9a5frs2s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;170;e123ysar1b9hhy9a;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;974;f19ssdb5h2sea2b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;596;s29ffeh4s2aae11e;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;620;a912ttfb3b9hay12s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11.07.2020;746;d67fsah8a10rry8r;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;233;h52ttfd7t11eyh1b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;274;e112yded9r8fsy9d;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;454;f1011rtes12y8ste4y;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;602;e212sahr4y9bst1t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;878;d49edha2f8saa3t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;424;a1010ysfe6a10ess11s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;543;e64shas9s10hha6r;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;961;y212bfrh5h9aeh5s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;885;r38bsdy4s2bte2b;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;995;d94yaaa2b11dds7a;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;113;y36rdhy10b4fhe3e;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;137;a75dbyt12s10yed7d;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;413;t114harh9a9yes9y;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;551;e35frsb12r3abh6b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;987;f103adaa8f11rdf1b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;248;f103bssa2t3asa4s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;328;a107ehye9a9tfb12b;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;506;t310ssdb3h5fsh4b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;409;b126esrs9d4fse12s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;833;f117rdra6s7yrb11h;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;30;b105stht6t10bsy10t;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;184;s99dhty4d1sah8h;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;12.07.2020;549;y57hrar5a11ahb9s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;35;s49aass9t10aeh3t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;252;r210staf8a4ysf2h;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;442;d59rtss10r9rat5d;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;503;d82yrds7a7adf10d;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;657;e610sadr10s1yfd1f;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;240;s125ttds2a3sfa1h;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;496;f103adaa8f11rdf1b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;719;b81erfd9s12hyt11d;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;326;s44thsr5s4rae3d;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;593;e39hsfb7d1sdt11b;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;397;s111aaas12e10yyd11y;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;525;t109ehds10f11sfy8r;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;725;a512abst8t5sss6a;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;850;a14tasr4a5shy6s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;60;s108saad8f2std6y;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;391;f512aayt2e7hrf11s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;404;a612rtht6s6hss2s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;732;e68aaae2s4haf10e;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;897;r36eyrs6t12bss11a;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;105;a511tffr4y3brr3f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;254;t114harh9a9yes9y;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;942;e27bybb11b10yaf8e;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;29;r47fbah5d11bbb3t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;299;d115dbbh5f5frb7t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;743;b103fahe8b11yar8f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;752;h911ssbs3t3fbd11y;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;823;a108sheb4t8aes2b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;48;r87drsh8f5aad1b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;102;b81erfd9s12hyt11d;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;118;t35bsrd12f8dfb6y;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;177;f97aebs10h11yrt1e;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;224;r84rbar9e8tes1t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;13.07.2020;376;f35sesr8t11sde11h;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;211;s95raaf5f8bss11d;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;237;a76erra2r7hsh1f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;364;f84tyde9e2bta1s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;377;f14dsbe9t7asr4s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;573;s77tdte1d3ssf2a;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;721;a310dyar2r10dff2s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;67;s115bfbr8f2edh11t;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;115;y16hdhh3f7bef12e;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;427;a118ahsa12y1heh11h;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;846;s128hsaa5b7bha2t;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;853;a98syhs4s12yfb11h;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;882;e47yhrt8d4rha8e;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;14.07.2020;13;s611ssft9r7tyb8y;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
